[2023-07-09T08:43:51.763+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:43:47.989908+00:00 [queued]>
[2023-07-09T08:43:51.786+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:43:47.989908+00:00 [queued]>
[2023-07-09T08:43:51.787+0000] {taskinstance.py:1308} INFO - Starting attempt 1 of 1
[2023-07-09T08:43:51.828+0000] {taskinstance.py:1327} INFO - Executing <Task(PythonOperator): extract_data> on 2023-07-09 08:43:47.989908+00:00
[2023-07-09T08:43:51.840+0000] {standard_task_runner.py:57} INFO - Started process 2940 to run task
[2023-07-09T08:43:51.851+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'etl_dag', 'extract_data', 'manual__2023-07-09T08:43:47.989908+00:00', '--job-id', '119', '--raw', '--subdir', 'DAGS_FOLDER/test.py', '--cfg-path', '/tmp/tmpgyg1bscm']
[2023-07-09T08:43:51.880+0000] {standard_task_runner.py:85} INFO - Job 119: Subtask extract_data
[2023-07-09T08:43:52.107+0000] {task_command.py:410} INFO - Running <TaskInstance: etl_dag.extract_data manual__2023-07-09T08:43:47.989908+00:00 [running]> on host 5865fe7b5e5b
[2023-07-09T08:43:52.366+0000] {taskinstance.py:1547} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='etl_dag' AIRFLOW_CTX_TASK_ID='extract_data' AIRFLOW_CTX_EXECUTION_DATE='2023-07-09T08:43:47.989908+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2023-07-09T08:43:47.989908+00:00'
[2023-07-09T08:43:52.384+0000] {base.py:73} INFO - Using connection ID 'testsql' for task execution.
[2023-07-09T08:43:52.410+0000] {logging_mixin.py:149} INFO - ================================
[2023-07-09T08:43:52.412+0000] {logging_mixin.py:149} INFO - 0     
1     
2     
3     
4     
5     
6     
7     
8     
9     
10    
11    
12    
13    
14    
15    
16    
17    
18    
Name: Response, dtype: object
[2023-07-09T08:43:52.599+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueAlt: 760.0
[2023-07-09T08:43:52.599+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueFootnoteSymbol: 
[2023-07-09T08:43:52.600+0000] {logging_mixin.py:149} INFO - Element at index 6, column DatavalueFootnote: 
[2023-07-09T08:43:52.600+0000] {logging_mixin.py:149} INFO - Element at index 6, column LowConfidenceLimit: 
[2023-07-09T08:43:52.601+0000] {logging_mixin.py:149} INFO - Element at index 6, column HighConfidenceLimit: 
[2023-07-09T08:43:52.601+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategory1: Gender
[2023-07-09T08:43:52.602+0000] {logging_mixin.py:149} INFO - Element at index 6, column Stratification1: M***
[2023-07-09T08:43:52.603+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategory2: 
[2023-07-09T08:43:52.604+0000] {logging_mixin.py:149} INFO - Element at index 6, column Stratification2: 
[2023-07-09T08:43:52.604+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategory3: 
[2023-07-09T08:43:52.605+0000] {logging_mixin.py:149} INFO - Element at index 6, column Stratification3: 
[2023-07-09T08:43:52.606+0000] {logging_mixin.py:149} INFO - Element at index 6, column GeoLocation: POINT (-120.15503132599969 44.56744942400047)
[2023-07-09T08:43:52.606+0000] {logging_mixin.py:149} INFO - Element at index 6, column ResponseID: 
[2023-07-09T08:43:52.607+0000] {logging_mixin.py:149} INFO - Element at index 6, column LocationID: 41
[2023-07-09T08:43:52.607+0000] {logging_mixin.py:149} INFO - Element at index 6, column TopicID: AST
[2023-07-09T08:43:52.608+0000] {logging_mixin.py:149} INFO - Element at index 6, column QuestionID: AST3_1
[2023-07-09T08:43:52.608+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueTypeID: NMBR
[2023-07-09T08:43:52.609+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategoryID1: GENDER
[2023-07-09T08:43:52.609+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationID1: GENM
[2023-07-09T08:43:52.610+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategoryID2: 
[2023-07-09T08:43:52.611+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationID2: 
[2023-07-09T08:43:52.611+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategoryID3: 
[2023-07-09T08:43:52.612+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationID3: 
[2023-07-09T08:43:52.613+0000] {logging_mixin.py:149} INFO - Element at index 7, column YearStart: 2013
[2023-07-09T08:43:52.613+0000] {logging_mixin.py:149} INFO - Element at index 7, column YearEnd: 2013
[2023-07-09T08:43:52.614+0000] {logging_mixin.py:149} INFO - Element at index 7, column LocationAbbr: PR
[2023-07-09T08:43:52.614+0000] {logging_mixin.py:149} INFO - Element at index 7, column LocationDesc: Puerto Rico
[2023-07-09T08:43:52.615+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataSource: SEDD; SID
[2023-07-09T08:43:52.616+0000] {logging_mixin.py:149} INFO - Element at index 7, column Topic: Asthma
[2023-07-09T08:43:52.616+0000] {logging_mixin.py:149} INFO - Element at index 7, column Question: Hospitalizations for asthma
[2023-07-09T08:43:52.617+0000] {logging_mixin.py:149} INFO - Element at index 7, column Response: 
[2023-07-09T08:43:52.618+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueUnit: 
[2023-07-09T08:43:52.618+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueType: Number
[2023-07-09T08:43:52.619+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValue: nan
[2023-07-09T08:43:52.620+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueAlt: nan
[2023-07-09T08:43:52.620+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueFootnoteSymbol: -
[2023-07-09T08:43:52.621+0000] {logging_mixin.py:149} INFO - Element at index 7, column DatavalueFootnote: No data available
[2023-07-09T08:43:52.622+0000] {logging_mixin.py:149} INFO - Element at index 7, column LowConfidenceLimit: 
[2023-07-09T08:43:52.622+0000] {logging_mixin.py:149} INFO - Element at index 7, column HighConfidenceLimit: 
[2023-07-09T08:43:52.623+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategory1: Overall
[2023-07-09T08:43:52.624+0000] {logging_mixin.py:149} INFO - Element at index 7, column Stratification1: Overall
[2023-07-09T08:43:52.625+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategory2: 
[2023-07-09T08:43:52.625+0000] {logging_mixin.py:149} INFO - Element at index 7, column Stratification2: 
[2023-07-09T08:43:52.626+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategory3: 
[2023-07-09T08:43:52.626+0000] {logging_mixin.py:149} INFO - Element at index 7, column Stratification3: 
[2023-07-09T08:43:52.627+0000] {logging_mixin.py:149} INFO - Element at index 7, column GeoLocation: POINT (-66.590149 18.220833)
[2023-07-09T08:43:52.627+0000] {logging_mixin.py:149} INFO - Element at index 7, column ResponseID: 
[2023-07-09T08:43:52.628+0000] {logging_mixin.py:149} INFO - Element at index 7, column LocationID: 72
[2023-07-09T08:43:52.629+0000] {logging_mixin.py:149} INFO - Element at index 7, column TopicID: AST
[2023-07-09T08:43:52.629+0000] {logging_mixin.py:149} INFO - Element at index 7, column QuestionID: AST3_1
[2023-07-09T08:43:52.630+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueTypeID: NMBR
[2023-07-09T08:43:52.630+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategoryID1: OVERALL
[2023-07-09T08:43:52.631+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationID1: OVR
[2023-07-09T08:43:52.631+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategoryID2: 
[2023-07-09T08:43:52.632+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationID2: 
[2023-07-09T08:43:52.632+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategoryID3: 
[2023-07-09T08:43:52.633+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationID3: 
[2023-07-09T08:43:52.634+0000] {logging_mixin.py:149} INFO - Element at index 8, column YearStart: 2017
[2023-07-09T08:43:52.634+0000] {logging_mixin.py:149} INFO - Element at index 8, column YearEnd: 2017
[2023-07-09T08:43:52.635+0000] {logging_mixin.py:149} INFO - Element at index 8, column LocationAbbr: PR
[2023-07-09T08:43:52.635+0000] {logging_mixin.py:149} INFO - Element at index 8, column LocationDesc: Puerto Rico
[2023-07-09T08:43:52.636+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataSource: SEDD; SID
[2023-07-09T08:43:52.636+0000] {logging_mixin.py:149} INFO - Element at index 8, column Topic: Asthma
[2023-07-09T08:43:52.637+0000] {logging_mixin.py:149} INFO - Element at index 8, column Question: Hospitalizations for asthma
[2023-07-09T08:43:52.637+0000] {logging_mixin.py:149} INFO - Element at index 8, column Response: 
[2023-07-09T08:43:52.638+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueUnit: 
[2023-07-09T08:43:52.639+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueType: Number
[2023-07-09T08:43:52.640+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValue: nan
[2023-07-09T08:43:52.640+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueAlt: nan
[2023-07-09T08:43:52.641+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueFootnoteSymbol: -
[2023-07-09T08:43:52.641+0000] {logging_mixin.py:149} INFO - Element at index 8, column DatavalueFootnote: No data available
[2023-07-09T08:43:52.642+0000] {logging_mixin.py:149} INFO - Element at index 8, column LowConfidenceLimit: 
[2023-07-09T08:43:52.642+0000] {logging_mixin.py:149} INFO - Element at index 8, column HighConfidenceLimit: 
[2023-07-09T08:43:52.643+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategory1: Overall
[2023-07-09T08:43:52.643+0000] {logging_mixin.py:149} INFO - Element at index 8, column Stratification1: Overall
[2023-07-09T08:43:52.644+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategory2: 
[2023-07-09T08:43:52.644+0000] {logging_mixin.py:149} INFO - Element at index 8, column Stratification2: 
[2023-07-09T08:43:52.645+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategory3: 
[2023-07-09T08:43:52.645+0000] {logging_mixin.py:149} INFO - Element at index 8, column Stratification3: 
[2023-07-09T08:43:52.646+0000] {logging_mixin.py:149} INFO - Element at index 8, column GeoLocation: POINT (-66.590149 18.220833)
[2023-07-09T08:43:52.647+0000] {logging_mixin.py:149} INFO - Element at index 8, column ResponseID: 
[2023-07-09T08:43:52.647+0000] {logging_mixin.py:149} INFO - Element at index 8, column LocationID: 72
[2023-07-09T08:43:52.648+0000] {logging_mixin.py:149} INFO - Element at index 8, column TopicID: AST
[2023-07-09T08:43:52.649+0000] {logging_mixin.py:149} INFO - Element at index 8, column QuestionID: AST3_1
[2023-07-09T08:43:52.650+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueTypeID: NMBR
[2023-07-09T08:43:52.651+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategoryID1: OVERALL
[2023-07-09T08:43:52.652+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationID1: OVR
[2023-07-09T08:43:52.653+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategoryID2: 
[2023-07-09T08:43:52.654+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationID2: 
[2023-07-09T08:43:52.655+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategoryID3: 
[2023-07-09T08:43:52.656+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationID3: 
[2023-07-09T08:43:52.658+0000] {logging_mixin.py:149} INFO - Element at index 9, column YearStart: 2010
[2023-07-09T08:43:52.659+0000] {logging_mixin.py:149} INFO - Element at index 9, column YearEnd: 2010
[2023-07-09T08:43:52.660+0000] {logging_mixin.py:149} INFO - Element at index 9, column LocationAbbr: WI
[2023-07-09T08:43:52.661+0000] {logging_mixin.py:149} INFO - Element at index 9, column LocationDesc: Wisconsin
[2023-07-09T08:43:52.662+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataSource: SEDD; SID
[2023-07-09T08:43:52.663+0000] {logging_mixin.py:149} INFO - Element at index 9, column Topic: Asthma
[2023-07-09T08:43:52.664+0000] {logging_mixin.py:149} INFO - Element at index 9, column Question: Hospitalizations for asthma
[2023-07-09T08:43:52.665+0000] {logging_mixin.py:149} INFO - Element at index 9, column Response: 
[2023-07-09T08:43:52.666+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueUnit: 
[2023-07-09T08:43:52.667+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueType: Number
[2023-07-09T08:43:52.668+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValue: 1967.0
[2023-07-09T08:43:52.669+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueAlt: 1967.0
[2023-07-09T08:43:52.669+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueFootnoteSymbol: 
[2023-07-09T08:43:52.670+0000] {logging_mixin.py:149} INFO - Element at index 9, column DatavalueFootnote: 
[2023-07-09T08:43:52.671+0000] {logging_mixin.py:149} INFO - Element at index 9, column LowConfidenceLimit: 
[2023-07-09T08:43:52.672+0000] {logging_mixin.py:149} INFO - Element at index 9, column HighConfidenceLimit: 
[2023-07-09T08:43:52.672+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategory1: Gender
[2023-07-09T08:43:52.673+0000] {logging_mixin.py:149} INFO - Element at index 9, column Stratification1: M***
[2023-07-09T08:43:52.674+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategory2: 
[2023-07-09T08:43:52.674+0000] {logging_mixin.py:149} INFO - Element at index 9, column Stratification2: 
[2023-07-09T08:43:52.675+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategory3: 
[2023-07-09T08:43:52.676+0000] {logging_mixin.py:149} INFO - Element at index 9, column Stratification3: 
[2023-07-09T08:43:52.676+0000] {logging_mixin.py:149} INFO - Element at index 9, column GeoLocation: POINT (-89.81637074199966 44.39319117400049)
[2023-07-09T08:43:52.677+0000] {logging_mixin.py:149} INFO - Element at index 9, column ResponseID: 
[2023-07-09T08:43:52.677+0000] {logging_mixin.py:149} INFO - Element at index 9, column LocationID: 55
[2023-07-09T08:43:52.678+0000] {logging_mixin.py:149} INFO - Element at index 9, column TopicID: AST
[2023-07-09T08:43:52.679+0000] {logging_mixin.py:149} INFO - Element at index 9, column QuestionID: AST3_1
[2023-07-09T08:43:52.679+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueTypeID: NMBR
[2023-07-09T08:43:52.680+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategoryID1: GENDER
[2023-07-09T08:43:52.681+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationID1: GENM
[2023-07-09T08:43:52.681+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategoryID2: 
[2023-07-09T08:43:52.682+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationID2: 
[2023-07-09T08:43:52.683+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategoryID3: 
[2023-07-09T08:43:52.683+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationID3: 
[2023-07-09T08:43:52.684+0000] {logging_mixin.py:149} INFO - Element at index 10, column YearStart: 2016
[2023-07-09T08:43:52.685+0000] {logging_mixin.py:149} INFO - Element at index 10, column YearEnd: 2016
[2023-07-09T08:43:52.685+0000] {logging_mixin.py:149} INFO - Element at index 10, column LocationAbbr: WI
[2023-07-09T08:43:52.686+0000] {logging_mixin.py:149} INFO - Element at index 10, column LocationDesc: Wisconsin
[2023-07-09T08:43:52.686+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataSource: SEDD; SID
[2023-07-09T08:43:52.686+0000] {logging_mixin.py:149} INFO - Element at index 10, column Topic: Asthma
[2023-07-09T08:43:52.687+0000] {logging_mixin.py:149} INFO - Element at index 10, column Question: Hospitalizations for asthma
[2023-07-09T08:43:52.688+0000] {logging_mixin.py:149} INFO - Element at index 10, column Response: 
[2023-07-09T08:43:52.688+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueUnit: 
[2023-07-09T08:43:52.689+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueType: Number
[2023-07-09T08:43:52.689+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValue: 110.0
[2023-07-09T08:43:52.690+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueAlt: 110.0
[2023-07-09T08:43:52.690+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueFootnoteSymbol: 
[2023-07-09T08:43:52.691+0000] {logging_mixin.py:149} INFO - Element at index 10, column DatavalueFootnote: 
[2023-07-09T08:43:52.691+0000] {logging_mixin.py:149} INFO - Element at index 10, column LowConfidenceLimit: 
[2023-07-09T08:43:52.692+0000] {logging_mixin.py:149} INFO - Element at index 10, column HighConfidenceLimit: 
[2023-07-09T08:43:52.692+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategory1: Race/Ethnicity
[2023-07-09T08:43:52.693+0000] {logging_mixin.py:149} INFO - Element at index 10, column Stratification1: Hispanic
[2023-07-09T08:43:52.693+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategory2: 
[2023-07-09T08:43:52.694+0000] {logging_mixin.py:149} INFO - Element at index 10, column Stratification2: 
[2023-07-09T08:43:52.694+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategory3: 
[2023-07-09T08:43:52.695+0000] {logging_mixin.py:149} INFO - Element at index 10, column Stratification3: 
[2023-07-09T08:43:52.696+0000] {logging_mixin.py:149} INFO - Element at index 10, column GeoLocation: POINT (-89.81637074199966 44.39319117400049)
[2023-07-09T08:43:52.696+0000] {logging_mixin.py:149} INFO - Element at index 10, column ResponseID: 
[2023-07-09T08:43:52.696+0000] {logging_mixin.py:149} INFO - Element at index 10, column LocationID: 55
[2023-07-09T08:43:52.697+0000] {logging_mixin.py:149} INFO - Element at index 10, column TopicID: AST
[2023-07-09T08:43:52.697+0000] {logging_mixin.py:149} INFO - Element at index 10, column QuestionID: AST3_1
[2023-07-09T08:43:52.698+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueTypeID: NMBR
[2023-07-09T08:43:52.698+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategoryID1: RACE
[2023-07-09T08:43:52.699+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationID1: HIS
[2023-07-09T08:43:52.699+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategoryID2: 
[2023-07-09T08:43:52.700+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationID2: 
[2023-07-09T08:43:52.700+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategoryID3: 
[2023-07-09T08:43:52.701+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationID3: 
[2023-07-09T08:43:52.702+0000] {logging_mixin.py:149} INFO - Element at index 11, column YearStart: 2014
[2023-07-09T08:43:52.703+0000] {logging_mixin.py:149} INFO - Element at index 11, column YearEnd: 2014
[2023-07-09T08:43:52.703+0000] {logging_mixin.py:149} INFO - Element at index 11, column LocationAbbr: AL
[2023-07-09T08:43:52.704+0000] {logging_mixin.py:149} INFO - Element at index 11, column LocationDesc: Alabama
[2023-07-09T08:43:52.705+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataSource: NVSS
[2023-07-09T08:43:52.706+0000] {logging_mixin.py:149} INFO - Element at index 11, column Topic: Asthma
[2023-07-09T08:43:52.707+0000] {logging_mixin.py:149} INFO - Element at index 11, column Question: Asthma mortality rate
[2023-07-09T08:43:52.707+0000] {logging_mixin.py:149} INFO - Element at index 11, column Response: 
[2023-07-09T08:43:52.708+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueUnit: 
[2023-07-09T08:43:52.709+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueType: Number
[2023-07-09T08:43:52.710+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValue: 22.0
[2023-07-09T08:43:52.711+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueAlt: 22.0
[2023-07-09T08:43:52.711+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueFootnoteSymbol: 
[2023-07-09T08:43:52.712+0000] {logging_mixin.py:149} INFO - Element at index 11, column DatavalueFootnote: 
[2023-07-09T08:43:52.713+0000] {logging_mixin.py:149} INFO - Element at index 11, column LowConfidenceLimit: 
[2023-07-09T08:43:52.713+0000] {logging_mixin.py:149} INFO - Element at index 11, column HighConfidenceLimit: 
[2023-07-09T08:43:52.714+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategory1: Gender
[2023-07-09T08:43:52.714+0000] {logging_mixin.py:149} INFO - Element at index 11, column Stratification1: M***
[2023-07-09T08:43:52.715+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategory2: 
[2023-07-09T08:43:52.716+0000] {logging_mixin.py:149} INFO - Element at index 11, column Stratification2: 
[2023-07-09T08:43:52.717+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategory3: 
[2023-07-09T08:43:52.717+0000] {logging_mixin.py:149} INFO - Element at index 11, column Stratification3: 
[2023-07-09T08:43:52.718+0000] {logging_mixin.py:149} INFO - Element at index 11, column GeoLocation: POINT (-86.63186076199969 32.84057112200048)
[2023-07-09T08:43:52.719+0000] {logging_mixin.py:149} INFO - Element at index 11, column ResponseID: 
[2023-07-09T08:43:52.720+0000] {logging_mixin.py:149} INFO - Element at index 11, column LocationID: 1
[2023-07-09T08:43:52.720+0000] {logging_mixin.py:149} INFO - Element at index 11, column TopicID: AST
[2023-07-09T08:43:52.721+0000] {logging_mixin.py:149} INFO - Element at index 11, column QuestionID: AST4_1
[2023-07-09T08:43:52.722+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueTypeID: NMBR
[2023-07-09T08:43:52.723+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategoryID1: GENDER
[2023-07-09T08:43:52.724+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationID1: GENM
[2023-07-09T08:43:52.724+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategoryID2: 
[2023-07-09T08:43:52.725+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationID2: 
[2023-07-09T08:43:52.726+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategoryID3: 
[2023-07-09T08:43:52.726+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationID3: 
[2023-07-09T08:43:52.727+0000] {logging_mixin.py:149} INFO - Element at index 12, column YearStart: 2015
[2023-07-09T08:43:52.728+0000] {logging_mixin.py:149} INFO - Element at index 12, column YearEnd: 2015
[2023-07-09T08:43:52.729+0000] {logging_mixin.py:149} INFO - Element at index 12, column LocationAbbr: ID
[2023-07-09T08:43:52.732+0000] {logging_mixin.py:149} INFO - Element at index 12, column LocationDesc: Idaho
[2023-07-09T08:43:52.734+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataSource: NVSS
[2023-07-09T08:43:52.735+0000] {logging_mixin.py:149} INFO - Element at index 12, column Topic: Asthma
[2023-07-09T08:43:52.735+0000] {logging_mixin.py:149} INFO - Element at index 12, column Question: Asthma mortality rate
[2023-07-09T08:43:52.736+0000] {logging_mixin.py:149} INFO - Element at index 12, column Response: 
[2023-07-09T08:43:52.737+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueUnit: 
[2023-07-09T08:43:52.737+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueType: Number
[2023-07-09T08:43:52.738+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValue: 21.0
[2023-07-09T08:43:52.738+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueAlt: 21.0
[2023-07-09T08:43:52.748+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueFootnoteSymbol: 
[2023-07-09T08:43:52.749+0000] {logging_mixin.py:149} INFO - Element at index 12, column DatavalueFootnote: 
[2023-07-09T08:43:52.750+0000] {logging_mixin.py:149} INFO - Element at index 12, column LowConfidenceLimit: 
[2023-07-09T08:43:52.751+0000] {logging_mixin.py:149} INFO - Element at index 12, column HighConfidenceLimit: 
[2023-07-09T08:43:52.751+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategory1: Overall
[2023-07-09T08:43:52.752+0000] {logging_mixin.py:149} INFO - Element at index 12, column Stratification1: Overall
[2023-07-09T08:43:52.752+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategory2: 
[2023-07-09T08:43:52.753+0000] {logging_mixin.py:149} INFO - Element at index 12, column Stratification2: 
[2023-07-09T08:43:52.753+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategory3: 
[2023-07-09T08:43:52.754+0000] {logging_mixin.py:149} INFO - Element at index 12, column Stratification3: 
[2023-07-09T08:43:52.755+0000] {logging_mixin.py:149} INFO - Element at index 12, column GeoLocation: POINT (-114.3637300419997 43.682630005000476)
[2023-07-09T08:43:52.755+0000] {logging_mixin.py:149} INFO - Element at index 12, column ResponseID: 
[2023-07-09T08:43:52.756+0000] {logging_mixin.py:149} INFO - Element at index 12, column LocationID: 16
[2023-07-09T08:43:52.756+0000] {logging_mixin.py:149} INFO - Element at index 12, column TopicID: AST
[2023-07-09T08:43:52.757+0000] {logging_mixin.py:149} INFO - Element at index 12, column QuestionID: AST4_1
[2023-07-09T08:43:52.758+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueTypeID: NMBR
[2023-07-09T08:43:52.758+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategoryID1: OVERALL
[2023-07-09T08:43:52.759+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationID1: OVR
[2023-07-09T08:43:52.759+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategoryID2: 
[2023-07-09T08:43:52.760+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationID2: 
[2023-07-09T08:43:52.760+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategoryID3: 
[2023-07-09T08:43:52.761+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationID3: 
[2023-07-09T08:43:52.762+0000] {logging_mixin.py:149} INFO - Element at index 13, column YearStart: 2016
[2023-07-09T08:43:52.762+0000] {logging_mixin.py:149} INFO - Element at index 13, column YearEnd: 2016
[2023-07-09T08:43:52.763+0000] {logging_mixin.py:149} INFO - Element at index 13, column LocationAbbr: ID
[2023-07-09T08:43:52.763+0000] {logging_mixin.py:149} INFO - Element at index 13, column LocationDesc: Idaho
[2023-07-09T08:43:52.764+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataSource: NVSS
[2023-07-09T08:43:52.764+0000] {logging_mixin.py:149} INFO - Element at index 13, column Topic: Asthma
[2023-07-09T08:43:52.765+0000] {logging_mixin.py:149} INFO - Element at index 13, column Question: Asthma mortality rate
[2023-07-09T08:43:52.765+0000] {logging_mixin.py:149} INFO - Element at index 13, column Response: 
[2023-07-09T08:43:52.766+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataValueUnit: 
