[2023-07-09T08:41:09.263+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:41:06.295678+00:00 [queued]>
[2023-07-09T08:41:09.276+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:41:06.295678+00:00 [queued]>
[2023-07-09T08:41:09.277+0000] {taskinstance.py:1308} INFO - Starting attempt 1 of 1
[2023-07-09T08:41:09.295+0000] {taskinstance.py:1327} INFO - Executing <Task(PythonOperator): extract_data> on 2023-07-09 08:41:06.295678+00:00
[2023-07-09T08:41:09.303+0000] {standard_task_runner.py:57} INFO - Started process 2842 to run task
[2023-07-09T08:41:09.307+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'etl_dag', 'extract_data', 'manual__2023-07-09T08:41:06.295678+00:00', '--job-id', '111', '--raw', '--subdir', 'DAGS_FOLDER/test.py', '--cfg-path', '/tmp/tmp7ae2k6gt']
[2023-07-09T08:41:09.307+0000] {standard_task_runner.py:85} INFO - Job 111: Subtask extract_data
[2023-07-09T08:41:09.364+0000] {task_command.py:410} INFO - Running <TaskInstance: etl_dag.extract_data manual__2023-07-09T08:41:06.295678+00:00 [running]> on host 5865fe7b5e5b
[2023-07-09T08:41:09.531+0000] {taskinstance.py:1547} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='etl_dag' AIRFLOW_CTX_TASK_ID='extract_data' AIRFLOW_CTX_EXECUTION_DATE='2023-07-09T08:41:06.295678+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2023-07-09T08:41:06.295678+00:00'
[2023-07-09T08:41:09.547+0000] {base.py:73} INFO - Using connection ID 'testsql' for task execution.
[2023-07-09T08:41:09.575+0000] {logging_mixin.py:149} INFO - ================================
[2023-07-09T08:41:09.577+0000] {logging_mixin.py:149} INFO - 0     
1     
2     
3     
4     
5     
6     
7     
8     
9     
10    
11    
12    
13    
14    
15    
16    
17    
18    
Name: Response, dtype: object
[2023-07-09T08:41:09.719+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueAlt: 760.0
[2023-07-09T08:41:09.720+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.720+0000] {logging_mixin.py:149} INFO - Element at index 6, column DatavalueFootnote: 
[2023-07-09T08:41:09.721+0000] {logging_mixin.py:149} INFO - Element at index 6, column LowConfidenceLimit: 
[2023-07-09T08:41:09.721+0000] {logging_mixin.py:149} INFO - Element at index 6, column HighConfidenceLimit: 
[2023-07-09T08:41:09.722+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategory1: Gender
[2023-07-09T08:41:09.723+0000] {logging_mixin.py:149} INFO - Element at index 6, column Stratification1: M***
[2023-07-09T08:41:09.724+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategory2: 
[2023-07-09T08:41:09.724+0000] {logging_mixin.py:149} INFO - Element at index 6, column Stratification2: 
[2023-07-09T08:41:09.725+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategory3: 
[2023-07-09T08:41:09.725+0000] {logging_mixin.py:149} INFO - Element at index 6, column Stratification3: 
[2023-07-09T08:41:09.726+0000] {logging_mixin.py:149} INFO - Element at index 6, column GeoLocation: POINT (-120.15503132599969 44.56744942400047)
[2023-07-09T08:41:09.726+0000] {logging_mixin.py:149} INFO - Element at index 6, column ResponseID: 
[2023-07-09T08:41:09.727+0000] {logging_mixin.py:149} INFO - Element at index 6, column LocationID: 41
[2023-07-09T08:41:09.727+0000] {logging_mixin.py:149} INFO - Element at index 6, column TopicID: AST
[2023-07-09T08:41:09.728+0000] {logging_mixin.py:149} INFO - Element at index 6, column QuestionID: AST3_1
[2023-07-09T08:41:09.728+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.729+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategoryID1: GENDER
[2023-07-09T08:41:09.729+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationID1: GENM
[2023-07-09T08:41:09.730+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategoryID2: 
[2023-07-09T08:41:09.730+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationID2: 
[2023-07-09T08:41:09.731+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategoryID3: 
[2023-07-09T08:41:09.731+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationID3: 
[2023-07-09T08:41:09.732+0000] {logging_mixin.py:149} INFO - Element at index 7, column YearStart: 2013
[2023-07-09T08:41:09.733+0000] {logging_mixin.py:149} INFO - Element at index 7, column YearEnd: 2013
[2023-07-09T08:41:09.733+0000] {logging_mixin.py:149} INFO - Element at index 7, column LocationAbbr: PR
[2023-07-09T08:41:09.733+0000] {logging_mixin.py:149} INFO - Element at index 7, column LocationDesc: Puerto Rico
[2023-07-09T08:41:09.734+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataSource: SEDD; SID
[2023-07-09T08:41:09.734+0000] {logging_mixin.py:149} INFO - Element at index 7, column Topic: Asthma
[2023-07-09T08:41:09.735+0000] {logging_mixin.py:149} INFO - Element at index 7, column Question: Hospitalizations for asthma
[2023-07-09T08:41:09.736+0000] {logging_mixin.py:149} INFO - Element at index 7, column Response: 
[2023-07-09T08:41:09.736+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueUnit: 
[2023-07-09T08:41:09.736+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueType: Number
[2023-07-09T08:41:09.737+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValue: nan
[2023-07-09T08:41:09.737+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueAlt: nan
[2023-07-09T08:41:09.738+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueFootnoteSymbol: -
[2023-07-09T08:41:09.739+0000] {logging_mixin.py:149} INFO - Element at index 7, column DatavalueFootnote: No data available
[2023-07-09T08:41:09.739+0000] {logging_mixin.py:149} INFO - Element at index 7, column LowConfidenceLimit: 
[2023-07-09T08:41:09.740+0000] {logging_mixin.py:149} INFO - Element at index 7, column HighConfidenceLimit: 
[2023-07-09T08:41:09.740+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategory1: Overall
[2023-07-09T08:41:09.740+0000] {logging_mixin.py:149} INFO - Element at index 7, column Stratification1: Overall
[2023-07-09T08:41:09.741+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategory2: 
[2023-07-09T08:41:09.742+0000] {logging_mixin.py:149} INFO - Element at index 7, column Stratification2: 
[2023-07-09T08:41:09.742+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategory3: 
[2023-07-09T08:41:09.743+0000] {logging_mixin.py:149} INFO - Element at index 7, column Stratification3: 
[2023-07-09T08:41:09.743+0000] {logging_mixin.py:149} INFO - Element at index 7, column GeoLocation: POINT (-66.590149 18.220833)
[2023-07-09T08:41:09.744+0000] {logging_mixin.py:149} INFO - Element at index 7, column ResponseID: 
[2023-07-09T08:41:09.744+0000] {logging_mixin.py:149} INFO - Element at index 7, column LocationID: 72
[2023-07-09T08:41:09.745+0000] {logging_mixin.py:149} INFO - Element at index 7, column TopicID: AST
[2023-07-09T08:41:09.745+0000] {logging_mixin.py:149} INFO - Element at index 7, column QuestionID: AST3_1
[2023-07-09T08:41:09.746+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.747+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategoryID1: OVERALL
[2023-07-09T08:41:09.747+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationID1: OVR
[2023-07-09T08:41:09.748+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategoryID2: 
[2023-07-09T08:41:09.748+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationID2: 
[2023-07-09T08:41:09.749+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategoryID3: 
[2023-07-09T08:41:09.749+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationID3: 
[2023-07-09T08:41:09.750+0000] {logging_mixin.py:149} INFO - Element at index 8, column YearStart: 2017
[2023-07-09T08:41:09.751+0000] {logging_mixin.py:149} INFO - Element at index 8, column YearEnd: 2017
[2023-07-09T08:41:09.751+0000] {logging_mixin.py:149} INFO - Element at index 8, column LocationAbbr: PR
[2023-07-09T08:41:09.752+0000] {logging_mixin.py:149} INFO - Element at index 8, column LocationDesc: Puerto Rico
[2023-07-09T08:41:09.753+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataSource: SEDD; SID
[2023-07-09T08:41:09.753+0000] {logging_mixin.py:149} INFO - Element at index 8, column Topic: Asthma
[2023-07-09T08:41:09.754+0000] {logging_mixin.py:149} INFO - Element at index 8, column Question: Hospitalizations for asthma
[2023-07-09T08:41:09.754+0000] {logging_mixin.py:149} INFO - Element at index 8, column Response: 
[2023-07-09T08:41:09.755+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueUnit: 
[2023-07-09T08:41:09.755+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueType: Number
[2023-07-09T08:41:09.756+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValue: nan
[2023-07-09T08:41:09.756+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueAlt: nan
[2023-07-09T08:41:09.757+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueFootnoteSymbol: -
[2023-07-09T08:41:09.757+0000] {logging_mixin.py:149} INFO - Element at index 8, column DatavalueFootnote: No data available
[2023-07-09T08:41:09.758+0000] {logging_mixin.py:149} INFO - Element at index 8, column LowConfidenceLimit: 
[2023-07-09T08:41:09.759+0000] {logging_mixin.py:149} INFO - Element at index 8, column HighConfidenceLimit: 
[2023-07-09T08:41:09.759+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategory1: Overall
[2023-07-09T08:41:09.760+0000] {logging_mixin.py:149} INFO - Element at index 8, column Stratification1: Overall
[2023-07-09T08:41:09.760+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategory2: 
[2023-07-09T08:41:09.760+0000] {logging_mixin.py:149} INFO - Element at index 8, column Stratification2: 
[2023-07-09T08:41:09.761+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategory3: 
[2023-07-09T08:41:09.761+0000] {logging_mixin.py:149} INFO - Element at index 8, column Stratification3: 
[2023-07-09T08:41:09.762+0000] {logging_mixin.py:149} INFO - Element at index 8, column GeoLocation: POINT (-66.590149 18.220833)
[2023-07-09T08:41:09.762+0000] {logging_mixin.py:149} INFO - Element at index 8, column ResponseID: 
[2023-07-09T08:41:09.763+0000] {logging_mixin.py:149} INFO - Element at index 8, column LocationID: 72
[2023-07-09T08:41:09.763+0000] {logging_mixin.py:149} INFO - Element at index 8, column TopicID: AST
[2023-07-09T08:41:09.764+0000] {logging_mixin.py:149} INFO - Element at index 8, column QuestionID: AST3_1
[2023-07-09T08:41:09.764+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.765+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategoryID1: OVERALL
[2023-07-09T08:41:09.766+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationID1: OVR
[2023-07-09T08:41:09.766+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategoryID2: 
[2023-07-09T08:41:09.767+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationID2: 
[2023-07-09T08:41:09.768+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategoryID3: 
[2023-07-09T08:41:09.768+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationID3: 
[2023-07-09T08:41:09.769+0000] {logging_mixin.py:149} INFO - Element at index 9, column YearStart: 2010
[2023-07-09T08:41:09.769+0000] {logging_mixin.py:149} INFO - Element at index 9, column YearEnd: 2010
[2023-07-09T08:41:09.770+0000] {logging_mixin.py:149} INFO - Element at index 9, column LocationAbbr: WI
[2023-07-09T08:41:09.770+0000] {logging_mixin.py:149} INFO - Element at index 9, column LocationDesc: Wisconsin
[2023-07-09T08:41:09.771+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataSource: SEDD; SID
[2023-07-09T08:41:09.771+0000] {logging_mixin.py:149} INFO - Element at index 9, column Topic: Asthma
[2023-07-09T08:41:09.772+0000] {logging_mixin.py:149} INFO - Element at index 9, column Question: Hospitalizations for asthma
[2023-07-09T08:41:09.773+0000] {logging_mixin.py:149} INFO - Element at index 9, column Response: 
[2023-07-09T08:41:09.773+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueUnit: 
[2023-07-09T08:41:09.774+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueType: Number
[2023-07-09T08:41:09.774+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValue: 1967.0
[2023-07-09T08:41:09.775+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueAlt: 1967.0
[2023-07-09T08:41:09.775+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.775+0000] {logging_mixin.py:149} INFO - Element at index 9, column DatavalueFootnote: 
[2023-07-09T08:41:09.776+0000] {logging_mixin.py:149} INFO - Element at index 9, column LowConfidenceLimit: 
[2023-07-09T08:41:09.776+0000] {logging_mixin.py:149} INFO - Element at index 9, column HighConfidenceLimit: 
[2023-07-09T08:41:09.777+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategory1: Gender
[2023-07-09T08:41:09.778+0000] {logging_mixin.py:149} INFO - Element at index 9, column Stratification1: M***
[2023-07-09T08:41:09.778+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategory2: 
[2023-07-09T08:41:09.779+0000] {logging_mixin.py:149} INFO - Element at index 9, column Stratification2: 
[2023-07-09T08:41:09.780+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategory3: 
[2023-07-09T08:41:09.780+0000] {logging_mixin.py:149} INFO - Element at index 9, column Stratification3: 
[2023-07-09T08:41:09.781+0000] {logging_mixin.py:149} INFO - Element at index 9, column GeoLocation: POINT (-89.81637074199966 44.39319117400049)
[2023-07-09T08:41:09.781+0000] {logging_mixin.py:149} INFO - Element at index 9, column ResponseID: 
[2023-07-09T08:41:09.782+0000] {logging_mixin.py:149} INFO - Element at index 9, column LocationID: 55
[2023-07-09T08:41:09.782+0000] {logging_mixin.py:149} INFO - Element at index 9, column TopicID: AST
[2023-07-09T08:41:09.783+0000] {logging_mixin.py:149} INFO - Element at index 9, column QuestionID: AST3_1
[2023-07-09T08:41:09.783+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.784+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategoryID1: GENDER
[2023-07-09T08:41:09.784+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationID1: GENM
[2023-07-09T08:41:09.785+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategoryID2: 
[2023-07-09T08:41:09.786+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationID2: 
[2023-07-09T08:41:09.791+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategoryID3: 
[2023-07-09T08:41:09.792+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationID3: 
[2023-07-09T08:41:09.793+0000] {logging_mixin.py:149} INFO - Element at index 10, column YearStart: 2016
[2023-07-09T08:41:09.794+0000] {logging_mixin.py:149} INFO - Element at index 10, column YearEnd: 2016
[2023-07-09T08:41:09.794+0000] {logging_mixin.py:149} INFO - Element at index 10, column LocationAbbr: WI
[2023-07-09T08:41:09.795+0000] {logging_mixin.py:149} INFO - Element at index 10, column LocationDesc: Wisconsin
[2023-07-09T08:41:09.795+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataSource: SEDD; SID
[2023-07-09T08:41:09.796+0000] {logging_mixin.py:149} INFO - Element at index 10, column Topic: Asthma
[2023-07-09T08:41:09.796+0000] {logging_mixin.py:149} INFO - Element at index 10, column Question: Hospitalizations for asthma
[2023-07-09T08:41:09.797+0000] {logging_mixin.py:149} INFO - Element at index 10, column Response: 
[2023-07-09T08:41:09.798+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueUnit: 
[2023-07-09T08:41:09.798+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueType: Number
[2023-07-09T08:41:09.799+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValue: 110.0
[2023-07-09T08:41:09.799+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueAlt: 110.0
[2023-07-09T08:41:09.800+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.800+0000] {logging_mixin.py:149} INFO - Element at index 10, column DatavalueFootnote: 
[2023-07-09T08:41:09.801+0000] {logging_mixin.py:149} INFO - Element at index 10, column LowConfidenceLimit: 
[2023-07-09T08:41:09.802+0000] {logging_mixin.py:149} INFO - Element at index 10, column HighConfidenceLimit: 
[2023-07-09T08:41:09.802+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategory1: Race/Ethnicity
[2023-07-09T08:41:09.803+0000] {logging_mixin.py:149} INFO - Element at index 10, column Stratification1: Hispanic
[2023-07-09T08:41:09.803+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategory2: 
[2023-07-09T08:41:09.804+0000] {logging_mixin.py:149} INFO - Element at index 10, column Stratification2: 
[2023-07-09T08:41:09.804+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategory3: 
[2023-07-09T08:41:09.805+0000] {logging_mixin.py:149} INFO - Element at index 10, column Stratification3: 
[2023-07-09T08:41:09.805+0000] {logging_mixin.py:149} INFO - Element at index 10, column GeoLocation: POINT (-89.81637074199966 44.39319117400049)
[2023-07-09T08:41:09.806+0000] {logging_mixin.py:149} INFO - Element at index 10, column ResponseID: 
[2023-07-09T08:41:09.806+0000] {logging_mixin.py:149} INFO - Element at index 10, column LocationID: 55
[2023-07-09T08:41:09.807+0000] {logging_mixin.py:149} INFO - Element at index 10, column TopicID: AST
[2023-07-09T08:41:09.808+0000] {logging_mixin.py:149} INFO - Element at index 10, column QuestionID: AST3_1
[2023-07-09T08:41:09.808+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.809+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategoryID1: RACE
[2023-07-09T08:41:09.809+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationID1: HIS
[2023-07-09T08:41:09.810+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategoryID2: 
[2023-07-09T08:41:09.810+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationID2: 
[2023-07-09T08:41:09.811+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategoryID3: 
[2023-07-09T08:41:09.811+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationID3: 
[2023-07-09T08:41:09.812+0000] {logging_mixin.py:149} INFO - Element at index 11, column YearStart: 2014
[2023-07-09T08:41:09.812+0000] {logging_mixin.py:149} INFO - Element at index 11, column YearEnd: 2014
[2023-07-09T08:41:09.813+0000] {logging_mixin.py:149} INFO - Element at index 11, column LocationAbbr: AL
[2023-07-09T08:41:09.814+0000] {logging_mixin.py:149} INFO - Element at index 11, column LocationDesc: Alabama
[2023-07-09T08:41:09.814+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataSource: NVSS
[2023-07-09T08:41:09.815+0000] {logging_mixin.py:149} INFO - Element at index 11, column Topic: Asthma
[2023-07-09T08:41:09.816+0000] {logging_mixin.py:149} INFO - Element at index 11, column Question: Asthma mortality rate
[2023-07-09T08:41:09.816+0000] {logging_mixin.py:149} INFO - Element at index 11, column Response: 
[2023-07-09T08:41:09.817+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueUnit: 
[2023-07-09T08:41:09.817+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueType: Number
[2023-07-09T08:41:09.818+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValue: 22.0
[2023-07-09T08:41:09.818+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueAlt: 22.0
[2023-07-09T08:41:09.819+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.820+0000] {logging_mixin.py:149} INFO - Element at index 11, column DatavalueFootnote: 
[2023-07-09T08:41:09.820+0000] {logging_mixin.py:149} INFO - Element at index 11, column LowConfidenceLimit: 
[2023-07-09T08:41:09.821+0000] {logging_mixin.py:149} INFO - Element at index 11, column HighConfidenceLimit: 
[2023-07-09T08:41:09.821+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategory1: Gender
[2023-07-09T08:41:09.822+0000] {logging_mixin.py:149} INFO - Element at index 11, column Stratification1: M***
[2023-07-09T08:41:09.822+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategory2: 
[2023-07-09T08:41:09.823+0000] {logging_mixin.py:149} INFO - Element at index 11, column Stratification2: 
[2023-07-09T08:41:09.823+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategory3: 
[2023-07-09T08:41:09.824+0000] {logging_mixin.py:149} INFO - Element at index 11, column Stratification3: 
[2023-07-09T08:41:09.824+0000] {logging_mixin.py:149} INFO - Element at index 11, column GeoLocation: POINT (-86.63186076199969 32.84057112200048)
[2023-07-09T08:41:09.825+0000] {logging_mixin.py:149} INFO - Element at index 11, column ResponseID: 
[2023-07-09T08:41:09.825+0000] {logging_mixin.py:149} INFO - Element at index 11, column LocationID: 1
[2023-07-09T08:41:09.826+0000] {logging_mixin.py:149} INFO - Element at index 11, column TopicID: AST
[2023-07-09T08:41:09.827+0000] {logging_mixin.py:149} INFO - Element at index 11, column QuestionID: AST4_1
[2023-07-09T08:41:09.827+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.828+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategoryID1: GENDER
[2023-07-09T08:41:09.829+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationID1: GENM
[2023-07-09T08:41:09.829+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategoryID2: 
[2023-07-09T08:41:09.830+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationID2: 
[2023-07-09T08:41:09.831+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategoryID3: 
[2023-07-09T08:41:09.832+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationID3: 
[2023-07-09T08:41:09.832+0000] {logging_mixin.py:149} INFO - Element at index 12, column YearStart: 2015
[2023-07-09T08:41:09.834+0000] {logging_mixin.py:149} INFO - Element at index 12, column YearEnd: 2015
[2023-07-09T08:41:09.835+0000] {logging_mixin.py:149} INFO - Element at index 12, column LocationAbbr: ID
[2023-07-09T08:41:09.835+0000] {logging_mixin.py:149} INFO - Element at index 12, column LocationDesc: Idaho
[2023-07-09T08:41:09.836+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataSource: NVSS
[2023-07-09T08:41:09.837+0000] {logging_mixin.py:149} INFO - Element at index 12, column Topic: Asthma
[2023-07-09T08:41:09.838+0000] {logging_mixin.py:149} INFO - Element at index 12, column Question: Asthma mortality rate
[2023-07-09T08:41:09.839+0000] {logging_mixin.py:149} INFO - Element at index 12, column Response: 
[2023-07-09T08:41:09.839+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueUnit: 
[2023-07-09T08:41:09.840+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueType: Number
[2023-07-09T08:41:09.841+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValue: 21.0
[2023-07-09T08:41:09.841+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueAlt: 21.0
[2023-07-09T08:41:09.842+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueFootnoteSymbol: 
[2023-07-09T08:41:09.843+0000] {logging_mixin.py:149} INFO - Element at index 12, column DatavalueFootnote: 
[2023-07-09T08:41:09.843+0000] {logging_mixin.py:149} INFO - Element at index 12, column LowConfidenceLimit: 
[2023-07-09T08:41:09.844+0000] {logging_mixin.py:149} INFO - Element at index 12, column HighConfidenceLimit: 
[2023-07-09T08:41:09.845+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategory1: Overall
[2023-07-09T08:41:09.845+0000] {logging_mixin.py:149} INFO - Element at index 12, column Stratification1: Overall
[2023-07-09T08:41:09.846+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategory2: 
[2023-07-09T08:41:09.847+0000] {logging_mixin.py:149} INFO - Element at index 12, column Stratification2: 
[2023-07-09T08:41:09.847+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategory3: 
[2023-07-09T08:41:09.848+0000] {logging_mixin.py:149} INFO - Element at index 12, column Stratification3: 
[2023-07-09T08:41:09.848+0000] {logging_mixin.py:149} INFO - Element at index 12, column GeoLocation: POINT (-114.3637300419997 43.682630005000476)
[2023-07-09T08:41:09.849+0000] {logging_mixin.py:149} INFO - Element at index 12, column ResponseID: 
[2023-07-09T08:41:09.850+0000] {logging_mixin.py:149} INFO - Element at index 12, column LocationID: 16
[2023-07-09T08:41:09.850+0000] {logging_mixin.py:149} INFO - Element at index 12, column TopicID: AST
[2023-07-09T08:41:09.850+0000] {logging_mixin.py:149} INFO - Element at index 12, column QuestionID: AST4_1
[2023-07-09T08:41:09.851+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueTypeID: NMBR
[2023-07-09T08:41:09.851+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategoryID1: OVERALL
[2023-07-09T08:41:09.852+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationID1: OVR
[2023-07-09T08:41:09.852+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategoryID2: 
[2023-07-09T08:41:09.852+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationID2: 
[2023-07-09T08:41:09.853+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategoryID3: 
[2023-07-09T08:41:09.853+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationID3: 
[2023-07-09T08:41:09.854+0000] {logging_mixin.py:149} INFO - Element at index 13, column YearStart: 2016
[2023-07-09T08:41:09.854+0000] {logging_mixin.py:149} INFO - Element at index 13, column YearEnd: 2016
[2023-07-09T08:41:09.855+0000] {logging_mixin.py:149} INFO - Element at index 13, column LocationAbbr: ID
[2023-07-09T08:41:09.855+0000] {logging_mixin.py:149} INFO - Element at index 13, column LocationDesc: Idaho
[2023-07-09T08:41:09.856+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataSource: NVSS
[2023-07-09T08:41:09.856+0000] {logging_mixin.py:149} INFO - Element at index 13, column Topic: Asthma
[2023-07-09T08:41:09.857+0000] {logging_mixin.py:149} INFO - Element at index 13, column Question: Asthma mortality rate
[2023-07-09T08:41:09.857+0000] {logging_mixin.py:149} INFO - Element at index 13, column Response: 
[2023-07-09T08:41:09.858+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataValueUnit: 
