[2023-07-09T08:37:49.754+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:37:45.545261+00:00 [queued]>
[2023-07-09T08:37:49.770+0000] {taskinstance.py:1103} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: etl_dag.extract_data manual__2023-07-09T08:37:45.545261+00:00 [queued]>
[2023-07-09T08:37:49.770+0000] {taskinstance.py:1308} INFO - Starting attempt 1 of 1
[2023-07-09T08:37:49.798+0000] {taskinstance.py:1327} INFO - Executing <Task(PythonOperator): extract_data> on 2023-07-09 08:37:45.545261+00:00
[2023-07-09T08:37:49.807+0000] {standard_task_runner.py:57} INFO - Started process 2751 to run task
[2023-07-09T08:37:49.810+0000] {standard_task_runner.py:84} INFO - Running: ['***', 'tasks', 'run', 'etl_dag', 'extract_data', 'manual__2023-07-09T08:37:45.545261+00:00', '--job-id', '107', '--raw', '--subdir', 'DAGS_FOLDER/test.py', '--cfg-path', '/tmp/tmpyxeqg7lg']
[2023-07-09T08:37:49.811+0000] {standard_task_runner.py:85} INFO - Job 107: Subtask extract_data
[2023-07-09T08:37:49.865+0000] {task_command.py:410} INFO - Running <TaskInstance: etl_dag.extract_data manual__2023-07-09T08:37:45.545261+00:00 [running]> on host 5865fe7b5e5b
[2023-07-09T08:37:49.974+0000] {taskinstance.py:1547} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='***' AIRFLOW_CTX_DAG_ID='etl_dag' AIRFLOW_CTX_TASK_ID='extract_data' AIRFLOW_CTX_EXECUTION_DATE='2023-07-09T08:37:45.545261+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2023-07-09T08:37:45.545261+00:00'
[2023-07-09T08:37:49.985+0000] {base.py:73} INFO - Using connection ID 'testsql' for task execution.
[2023-07-09T08:37:50.001+0000] {logging_mixin.py:149} INFO - ================================
[2023-07-09T08:37:50.003+0000] {logging_mixin.py:149} INFO - 0     
1     
2     
3     
4     
5     
6     
7     
8     
9     
10    
11    
12    
13    
14    
15    
16    
17    
18    
Name: Response, dtype: object
[2023-07-09T08:37:50.113+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueAlt: 760.0
[2023-07-09T08:37:50.114+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueFootnoteSymbol: 
[2023-07-09T08:37:50.114+0000] {logging_mixin.py:149} INFO - Element at index 6, column DatavalueFootnote: 
[2023-07-09T08:37:50.114+0000] {logging_mixin.py:149} INFO - Element at index 6, column LowConfidenceLimit: 
[2023-07-09T08:37:50.115+0000] {logging_mixin.py:149} INFO - Element at index 6, column HighConfidenceLimit: 
[2023-07-09T08:37:50.115+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategory1: Gender
[2023-07-09T08:37:50.116+0000] {logging_mixin.py:149} INFO - Element at index 6, column Stratification1: M***
[2023-07-09T08:37:50.116+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategory2: 
[2023-07-09T08:37:50.117+0000] {logging_mixin.py:149} INFO - Element at index 6, column Stratification2: 
[2023-07-09T08:37:50.117+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategory3: 
[2023-07-09T08:37:50.117+0000] {logging_mixin.py:149} INFO - Element at index 6, column Stratification3: 
[2023-07-09T08:37:50.118+0000] {logging_mixin.py:149} INFO - Element at index 6, column GeoLocation: POINT (-120.15503132599969 44.56744942400047)
[2023-07-09T08:37:50.119+0000] {logging_mixin.py:149} INFO - Element at index 6, column ResponseID: 
[2023-07-09T08:37:50.119+0000] {logging_mixin.py:149} INFO - Element at index 6, column LocationID: 41
[2023-07-09T08:37:50.120+0000] {logging_mixin.py:149} INFO - Element at index 6, column TopicID: AST
[2023-07-09T08:37:50.120+0000] {logging_mixin.py:149} INFO - Element at index 6, column QuestionID: AST3_1
[2023-07-09T08:37:50.121+0000] {logging_mixin.py:149} INFO - Element at index 6, column DataValueTypeID: NMBR
[2023-07-09T08:37:50.121+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategoryID1: GENDER
[2023-07-09T08:37:50.122+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationID1: GENM
[2023-07-09T08:37:50.122+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategoryID2: 
[2023-07-09T08:37:50.123+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationID2: 
[2023-07-09T08:37:50.123+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationCategoryID3: 
[2023-07-09T08:37:50.124+0000] {logging_mixin.py:149} INFO - Element at index 6, column StratificationID3: 
[2023-07-09T08:37:50.124+0000] {logging_mixin.py:149} INFO - Element at index 7, column YearStart: 2013
[2023-07-09T08:37:50.125+0000] {logging_mixin.py:149} INFO - Element at index 7, column YearEnd: 2013
[2023-07-09T08:37:50.125+0000] {logging_mixin.py:149} INFO - Element at index 7, column LocationAbbr: PR
[2023-07-09T08:37:50.125+0000] {logging_mixin.py:149} INFO - Element at index 7, column LocationDesc: Puerto Rico
[2023-07-09T08:37:50.126+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataSource: SEDD; SID
[2023-07-09T08:37:50.126+0000] {logging_mixin.py:149} INFO - Element at index 7, column Topic: Asthma
[2023-07-09T08:37:50.127+0000] {logging_mixin.py:149} INFO - Element at index 7, column Question: Hospitalizations for asthma
[2023-07-09T08:37:50.127+0000] {logging_mixin.py:149} INFO - Element at index 7, column Response: 
[2023-07-09T08:37:50.128+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueUnit: 
[2023-07-09T08:37:50.128+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueType: Number
[2023-07-09T08:37:50.129+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValue: nan
[2023-07-09T08:37:50.129+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueAlt: nan
[2023-07-09T08:37:50.130+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueFootnoteSymbol: -
[2023-07-09T08:37:50.131+0000] {logging_mixin.py:149} INFO - Element at index 7, column DatavalueFootnote: No data available
[2023-07-09T08:37:50.131+0000] {logging_mixin.py:149} INFO - Element at index 7, column LowConfidenceLimit: 
[2023-07-09T08:37:50.131+0000] {logging_mixin.py:149} INFO - Element at index 7, column HighConfidenceLimit: 
[2023-07-09T08:37:50.132+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategory1: Overall
[2023-07-09T08:37:50.132+0000] {logging_mixin.py:149} INFO - Element at index 7, column Stratification1: Overall
[2023-07-09T08:37:50.133+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategory2: 
[2023-07-09T08:37:50.133+0000] {logging_mixin.py:149} INFO - Element at index 7, column Stratification2: 
[2023-07-09T08:37:50.134+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategory3: 
[2023-07-09T08:37:50.134+0000] {logging_mixin.py:149} INFO - Element at index 7, column Stratification3: 
[2023-07-09T08:37:50.135+0000] {logging_mixin.py:149} INFO - Element at index 7, column GeoLocation: POINT (-66.590149 18.220833)
[2023-07-09T08:37:50.135+0000] {logging_mixin.py:149} INFO - Element at index 7, column ResponseID: 
[2023-07-09T08:37:50.136+0000] {logging_mixin.py:149} INFO - Element at index 7, column LocationID: 72
[2023-07-09T08:37:50.137+0000] {logging_mixin.py:149} INFO - Element at index 7, column TopicID: AST
[2023-07-09T08:37:50.137+0000] {logging_mixin.py:149} INFO - Element at index 7, column QuestionID: AST3_1
[2023-07-09T08:37:50.138+0000] {logging_mixin.py:149} INFO - Element at index 7, column DataValueTypeID: NMBR
[2023-07-09T08:37:50.138+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategoryID1: OVERALL
[2023-07-09T08:37:50.139+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationID1: OVR
[2023-07-09T08:37:50.139+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategoryID2: 
[2023-07-09T08:37:50.140+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationID2: 
[2023-07-09T08:37:50.141+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationCategoryID3: 
[2023-07-09T08:37:50.141+0000] {logging_mixin.py:149} INFO - Element at index 7, column StratificationID3: 
[2023-07-09T08:37:50.142+0000] {logging_mixin.py:149} INFO - Element at index 8, column YearStart: 2017
[2023-07-09T08:37:50.143+0000] {logging_mixin.py:149} INFO - Element at index 8, column YearEnd: 2017
[2023-07-09T08:37:50.144+0000] {logging_mixin.py:149} INFO - Element at index 8, column LocationAbbr: PR
[2023-07-09T08:37:50.144+0000] {logging_mixin.py:149} INFO - Element at index 8, column LocationDesc: Puerto Rico
[2023-07-09T08:37:50.145+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataSource: SEDD; SID
[2023-07-09T08:37:50.146+0000] {logging_mixin.py:149} INFO - Element at index 8, column Topic: Asthma
[2023-07-09T08:37:50.146+0000] {logging_mixin.py:149} INFO - Element at index 8, column Question: Hospitalizations for asthma
[2023-07-09T08:37:50.147+0000] {logging_mixin.py:149} INFO - Element at index 8, column Response: 
[2023-07-09T08:37:50.147+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueUnit: 
[2023-07-09T08:37:50.148+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueType: Number
[2023-07-09T08:37:50.149+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValue: nan
[2023-07-09T08:37:50.150+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueAlt: nan
[2023-07-09T08:37:50.150+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueFootnoteSymbol: -
[2023-07-09T08:37:50.151+0000] {logging_mixin.py:149} INFO - Element at index 8, column DatavalueFootnote: No data available
[2023-07-09T08:37:50.152+0000] {logging_mixin.py:149} INFO - Element at index 8, column LowConfidenceLimit: 
[2023-07-09T08:37:50.152+0000] {logging_mixin.py:149} INFO - Element at index 8, column HighConfidenceLimit: 
[2023-07-09T08:37:50.153+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategory1: Overall
[2023-07-09T08:37:50.154+0000] {logging_mixin.py:149} INFO - Element at index 8, column Stratification1: Overall
[2023-07-09T08:37:50.155+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategory2: 
[2023-07-09T08:37:50.156+0000] {logging_mixin.py:149} INFO - Element at index 8, column Stratification2: 
[2023-07-09T08:37:50.156+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategory3: 
[2023-07-09T08:37:50.157+0000] {logging_mixin.py:149} INFO - Element at index 8, column Stratification3: 
[2023-07-09T08:37:50.158+0000] {logging_mixin.py:149} INFO - Element at index 8, column GeoLocation: POINT (-66.590149 18.220833)
[2023-07-09T08:37:50.158+0000] {logging_mixin.py:149} INFO - Element at index 8, column ResponseID: 
[2023-07-09T08:37:50.159+0000] {logging_mixin.py:149} INFO - Element at index 8, column LocationID: 72
[2023-07-09T08:37:50.159+0000] {logging_mixin.py:149} INFO - Element at index 8, column TopicID: AST
[2023-07-09T08:37:50.160+0000] {logging_mixin.py:149} INFO - Element at index 8, column QuestionID: AST3_1
[2023-07-09T08:37:50.161+0000] {logging_mixin.py:149} INFO - Element at index 8, column DataValueTypeID: NMBR
[2023-07-09T08:37:50.162+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategoryID1: OVERALL
[2023-07-09T08:37:50.163+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationID1: OVR
[2023-07-09T08:37:50.163+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategoryID2: 
[2023-07-09T08:37:50.164+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationID2: 
[2023-07-09T08:37:50.164+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationCategoryID3: 
[2023-07-09T08:37:50.187+0000] {logging_mixin.py:149} INFO - Element at index 8, column StratificationID3: 
[2023-07-09T08:37:50.188+0000] {logging_mixin.py:149} INFO - Element at index 9, column YearStart: 2010
[2023-07-09T08:37:50.191+0000] {logging_mixin.py:149} INFO - Element at index 9, column YearEnd: 2010
[2023-07-09T08:37:50.201+0000] {logging_mixin.py:149} INFO - Element at index 9, column LocationAbbr: WI
[2023-07-09T08:37:50.202+0000] {logging_mixin.py:149} INFO - Element at index 9, column LocationDesc: Wisconsin
[2023-07-09T08:37:50.206+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataSource: SEDD; SID
[2023-07-09T08:37:50.207+0000] {logging_mixin.py:149} INFO - Element at index 9, column Topic: Asthma
[2023-07-09T08:37:50.208+0000] {logging_mixin.py:149} INFO - Element at index 9, column Question: Hospitalizations for asthma
[2023-07-09T08:37:50.209+0000] {logging_mixin.py:149} INFO - Element at index 9, column Response: 
[2023-07-09T08:37:50.210+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueUnit: 
[2023-07-09T08:37:50.211+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueType: Number
[2023-07-09T08:37:50.212+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValue: 1967.0
[2023-07-09T08:37:50.213+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueAlt: 1967.0
[2023-07-09T08:37:50.214+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueFootnoteSymbol: 
[2023-07-09T08:37:50.215+0000] {logging_mixin.py:149} INFO - Element at index 9, column DatavalueFootnote: 
[2023-07-09T08:37:50.217+0000] {logging_mixin.py:149} INFO - Element at index 9, column LowConfidenceLimit: 
[2023-07-09T08:37:50.219+0000] {logging_mixin.py:149} INFO - Element at index 9, column HighConfidenceLimit: 
[2023-07-09T08:37:50.220+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategory1: Gender
[2023-07-09T08:37:50.222+0000] {logging_mixin.py:149} INFO - Element at index 9, column Stratification1: M***
[2023-07-09T08:37:50.223+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategory2: 
[2023-07-09T08:37:50.225+0000] {logging_mixin.py:149} INFO - Element at index 9, column Stratification2: 
[2023-07-09T08:37:50.226+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategory3: 
[2023-07-09T08:37:50.228+0000] {logging_mixin.py:149} INFO - Element at index 9, column Stratification3: 
[2023-07-09T08:37:50.229+0000] {logging_mixin.py:149} INFO - Element at index 9, column GeoLocation: POINT (-89.81637074199966 44.39319117400049)
[2023-07-09T08:37:50.229+0000] {logging_mixin.py:149} INFO - Element at index 9, column ResponseID: 
[2023-07-09T08:37:50.231+0000] {logging_mixin.py:149} INFO - Element at index 9, column LocationID: 55
[2023-07-09T08:37:50.232+0000] {logging_mixin.py:149} INFO - Element at index 9, column TopicID: AST
[2023-07-09T08:37:50.233+0000] {logging_mixin.py:149} INFO - Element at index 9, column QuestionID: AST3_1
[2023-07-09T08:37:50.234+0000] {logging_mixin.py:149} INFO - Element at index 9, column DataValueTypeID: NMBR
[2023-07-09T08:37:50.234+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategoryID1: GENDER
[2023-07-09T08:37:50.235+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationID1: GENM
[2023-07-09T08:37:50.237+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategoryID2: 
[2023-07-09T08:37:50.239+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationID2: 
[2023-07-09T08:37:50.240+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationCategoryID3: 
[2023-07-09T08:37:50.242+0000] {logging_mixin.py:149} INFO - Element at index 9, column StratificationID3: 
[2023-07-09T08:37:50.244+0000] {logging_mixin.py:149} INFO - Element at index 10, column YearStart: 2016
[2023-07-09T08:37:50.245+0000] {logging_mixin.py:149} INFO - Element at index 10, column YearEnd: 2016
[2023-07-09T08:37:50.247+0000] {logging_mixin.py:149} INFO - Element at index 10, column LocationAbbr: WI
[2023-07-09T08:37:50.248+0000] {logging_mixin.py:149} INFO - Element at index 10, column LocationDesc: Wisconsin
[2023-07-09T08:37:50.248+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataSource: SEDD; SID
[2023-07-09T08:37:50.249+0000] {logging_mixin.py:149} INFO - Element at index 10, column Topic: Asthma
[2023-07-09T08:37:50.250+0000] {logging_mixin.py:149} INFO - Element at index 10, column Question: Hospitalizations for asthma
[2023-07-09T08:37:50.252+0000] {logging_mixin.py:149} INFO - Element at index 10, column Response: 
[2023-07-09T08:37:50.253+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueUnit: 
[2023-07-09T08:37:50.254+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueType: Number
[2023-07-09T08:37:50.255+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValue: 110.0
[2023-07-09T08:37:50.256+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueAlt: 110.0
[2023-07-09T08:37:50.258+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueFootnoteSymbol: 
[2023-07-09T08:37:50.259+0000] {logging_mixin.py:149} INFO - Element at index 10, column DatavalueFootnote: 
[2023-07-09T08:37:50.260+0000] {logging_mixin.py:149} INFO - Element at index 10, column LowConfidenceLimit: 
[2023-07-09T08:37:50.261+0000] {logging_mixin.py:149} INFO - Element at index 10, column HighConfidenceLimit: 
[2023-07-09T08:37:50.262+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategory1: Race/Ethnicity
[2023-07-09T08:37:50.263+0000] {logging_mixin.py:149} INFO - Element at index 10, column Stratification1: Hispanic
[2023-07-09T08:37:50.264+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategory2: 
[2023-07-09T08:37:50.265+0000] {logging_mixin.py:149} INFO - Element at index 10, column Stratification2: 
[2023-07-09T08:37:50.266+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategory3: 
[2023-07-09T08:37:50.267+0000] {logging_mixin.py:149} INFO - Element at index 10, column Stratification3: 
[2023-07-09T08:37:50.268+0000] {logging_mixin.py:149} INFO - Element at index 10, column GeoLocation: POINT (-89.81637074199966 44.39319117400049)
[2023-07-09T08:37:50.268+0000] {logging_mixin.py:149} INFO - Element at index 10, column ResponseID: 
[2023-07-09T08:37:50.269+0000] {logging_mixin.py:149} INFO - Element at index 10, column LocationID: 55
[2023-07-09T08:37:50.270+0000] {logging_mixin.py:149} INFO - Element at index 10, column TopicID: AST
[2023-07-09T08:37:50.271+0000] {logging_mixin.py:149} INFO - Element at index 10, column QuestionID: AST3_1
[2023-07-09T08:37:50.272+0000] {logging_mixin.py:149} INFO - Element at index 10, column DataValueTypeID: NMBR
[2023-07-09T08:37:50.272+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategoryID1: RACE
[2023-07-09T08:37:50.273+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationID1: HIS
[2023-07-09T08:37:50.274+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategoryID2: 
[2023-07-09T08:37:50.275+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationID2: 
[2023-07-09T08:37:50.276+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationCategoryID3: 
[2023-07-09T08:37:50.276+0000] {logging_mixin.py:149} INFO - Element at index 10, column StratificationID3: 
[2023-07-09T08:37:50.280+0000] {logging_mixin.py:149} INFO - Element at index 11, column YearStart: 2014
[2023-07-09T08:37:50.281+0000] {logging_mixin.py:149} INFO - Element at index 11, column YearEnd: 2014
[2023-07-09T08:37:50.282+0000] {logging_mixin.py:149} INFO - Element at index 11, column LocationAbbr: AL
[2023-07-09T08:37:50.282+0000] {logging_mixin.py:149} INFO - Element at index 11, column LocationDesc: Alabama
[2023-07-09T08:37:50.283+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataSource: NVSS
[2023-07-09T08:37:50.284+0000] {logging_mixin.py:149} INFO - Element at index 11, column Topic: Asthma
[2023-07-09T08:37:50.285+0000] {logging_mixin.py:149} INFO - Element at index 11, column Question: Asthma mortality rate
[2023-07-09T08:37:50.286+0000] {logging_mixin.py:149} INFO - Element at index 11, column Response: 
[2023-07-09T08:37:50.287+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueUnit: 
[2023-07-09T08:37:50.288+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueType: Number
[2023-07-09T08:37:50.288+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValue: 22.0
[2023-07-09T08:37:50.289+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueAlt: 22.0
[2023-07-09T08:37:50.290+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueFootnoteSymbol: 
[2023-07-09T08:37:50.291+0000] {logging_mixin.py:149} INFO - Element at index 11, column DatavalueFootnote: 
[2023-07-09T08:37:50.291+0000] {logging_mixin.py:149} INFO - Element at index 11, column LowConfidenceLimit: 
[2023-07-09T08:37:50.292+0000] {logging_mixin.py:149} INFO - Element at index 11, column HighConfidenceLimit: 
[2023-07-09T08:37:50.293+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategory1: Gender
[2023-07-09T08:37:50.294+0000] {logging_mixin.py:149} INFO - Element at index 11, column Stratification1: M***
[2023-07-09T08:37:50.295+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategory2: 
[2023-07-09T08:37:50.296+0000] {logging_mixin.py:149} INFO - Element at index 11, column Stratification2: 
[2023-07-09T08:37:50.296+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategory3: 
[2023-07-09T08:37:50.297+0000] {logging_mixin.py:149} INFO - Element at index 11, column Stratification3: 
[2023-07-09T08:37:50.298+0000] {logging_mixin.py:149} INFO - Element at index 11, column GeoLocation: POINT (-86.63186076199969 32.84057112200048)
[2023-07-09T08:37:50.299+0000] {logging_mixin.py:149} INFO - Element at index 11, column ResponseID: 
[2023-07-09T08:37:50.300+0000] {logging_mixin.py:149} INFO - Element at index 11, column LocationID: 1
[2023-07-09T08:37:50.301+0000] {logging_mixin.py:149} INFO - Element at index 11, column TopicID: AST
[2023-07-09T08:37:50.302+0000] {logging_mixin.py:149} INFO - Element at index 11, column QuestionID: AST4_1
[2023-07-09T08:37:50.303+0000] {logging_mixin.py:149} INFO - Element at index 11, column DataValueTypeID: NMBR
[2023-07-09T08:37:50.304+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategoryID1: GENDER
[2023-07-09T08:37:50.305+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationID1: GENM
[2023-07-09T08:37:50.306+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategoryID2: 
[2023-07-09T08:37:50.306+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationID2: 
[2023-07-09T08:37:50.307+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationCategoryID3: 
[2023-07-09T08:37:50.308+0000] {logging_mixin.py:149} INFO - Element at index 11, column StratificationID3: 
[2023-07-09T08:37:50.309+0000] {logging_mixin.py:149} INFO - Element at index 12, column YearStart: 2015
[2023-07-09T08:37:50.310+0000] {logging_mixin.py:149} INFO - Element at index 12, column YearEnd: 2015
[2023-07-09T08:37:50.311+0000] {logging_mixin.py:149} INFO - Element at index 12, column LocationAbbr: ID
[2023-07-09T08:37:50.311+0000] {logging_mixin.py:149} INFO - Element at index 12, column LocationDesc: Idaho
[2023-07-09T08:37:50.312+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataSource: NVSS
[2023-07-09T08:37:50.313+0000] {logging_mixin.py:149} INFO - Element at index 12, column Topic: Asthma
[2023-07-09T08:37:50.314+0000] {logging_mixin.py:149} INFO - Element at index 12, column Question: Asthma mortality rate
[2023-07-09T08:37:50.315+0000] {logging_mixin.py:149} INFO - Element at index 12, column Response: 
[2023-07-09T08:37:50.315+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueUnit: 
[2023-07-09T08:37:50.316+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueType: Number
[2023-07-09T08:37:50.317+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValue: 21.0
[2023-07-09T08:37:50.317+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueAlt: 21.0
[2023-07-09T08:37:50.318+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueFootnoteSymbol: 
[2023-07-09T08:37:50.319+0000] {logging_mixin.py:149} INFO - Element at index 12, column DatavalueFootnote: 
[2023-07-09T08:37:50.319+0000] {logging_mixin.py:149} INFO - Element at index 12, column LowConfidenceLimit: 
[2023-07-09T08:37:50.320+0000] {logging_mixin.py:149} INFO - Element at index 12, column HighConfidenceLimit: 
[2023-07-09T08:37:50.321+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategory1: Overall
[2023-07-09T08:37:50.322+0000] {logging_mixin.py:149} INFO - Element at index 12, column Stratification1: Overall
[2023-07-09T08:37:50.322+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategory2: 
[2023-07-09T08:37:50.323+0000] {logging_mixin.py:149} INFO - Element at index 12, column Stratification2: 
[2023-07-09T08:37:50.324+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategory3: 
[2023-07-09T08:37:50.325+0000] {logging_mixin.py:149} INFO - Element at index 12, column Stratification3: 
[2023-07-09T08:37:50.326+0000] {logging_mixin.py:149} INFO - Element at index 12, column GeoLocation: POINT (-114.3637300419997 43.682630005000476)
[2023-07-09T08:37:50.326+0000] {logging_mixin.py:149} INFO - Element at index 12, column ResponseID: 
[2023-07-09T08:37:50.327+0000] {logging_mixin.py:149} INFO - Element at index 12, column LocationID: 16
[2023-07-09T08:37:50.328+0000] {logging_mixin.py:149} INFO - Element at index 12, column TopicID: AST
[2023-07-09T08:37:50.329+0000] {logging_mixin.py:149} INFO - Element at index 12, column QuestionID: AST4_1
[2023-07-09T08:37:50.329+0000] {logging_mixin.py:149} INFO - Element at index 12, column DataValueTypeID: NMBR
[2023-07-09T08:37:50.330+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategoryID1: OVERALL
[2023-07-09T08:37:50.331+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationID1: OVR
[2023-07-09T08:37:50.331+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategoryID2: 
[2023-07-09T08:37:50.332+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationID2: 
[2023-07-09T08:37:50.332+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationCategoryID3: 
[2023-07-09T08:37:50.333+0000] {logging_mixin.py:149} INFO - Element at index 12, column StratificationID3: 
[2023-07-09T08:37:50.334+0000] {logging_mixin.py:149} INFO - Element at index 13, column YearStart: 2016
[2023-07-09T08:37:50.335+0000] {logging_mixin.py:149} INFO - Element at index 13, column YearEnd: 2016
[2023-07-09T08:37:50.335+0000] {logging_mixin.py:149} INFO - Element at index 13, column LocationAbbr: ID
[2023-07-09T08:37:50.336+0000] {logging_mixin.py:149} INFO - Element at index 13, column LocationDesc: Idaho
[2023-07-09T08:37:50.337+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataSource: NVSS
[2023-07-09T08:37:50.338+0000] {logging_mixin.py:149} INFO - Element at index 13, column Topic: Asthma
[2023-07-09T08:37:50.338+0000] {logging_mixin.py:149} INFO - Element at index 13, column Question: Asthma mortality rate
[2023-07-09T08:37:50.339+0000] {logging_mixin.py:149} INFO - Element at index 13, column Response: 
[2023-07-09T08:37:50.340+0000] {logging_mixin.py:149} INFO - Element at index 13, column DataValueUnit: 
